timestamp,CO2avg,CH4avg,C2H5OHavg,H2avg,NH3avg,NO2avg,CO2min,CH4min,C2H5OHmin,H2min,NH3min,NO2min,CO2max,CH4max,C2H5OHmax,H2max,NH3max,NO2max
1120,"120,77","17822,17",0,0,"282,61",0,"87,57","17237,61",0,0,"273,64",0,"173,7","18754,3",0,0,"296,9",0
1130,"79,49","17095,42",0,0,"271,46",0,"58,86","16732,05",0,0,"265,89",0,"98,33","17427,2",0,0,"276,55",0
1140,"131,53","18011,75",0,0,"285,51",0,"101,92","17490,39",0,0,"277,52",0,"162,93","18564,71",0,0,"293,99",0
1150,"60,65","16763,65",0,0,"266,38",0,"48,09","16542,47",0,0,"262,98",0,"83,98","17174,42",0,0,"272,67",0
1160,"112,69","17679,98",0,0,"280,43",0,"94,75",17364,0,0,"275,58",0,"137,81","18122,35",0,0,"287,21",0
1170,"124,35","17885,36",0,0,"283,58",0,"98,33","17427,2",0,0,"276,55",0,"144,99","18248,74",0,0,"289,15",0
1180,"111,79","17664,18",0,0,"280,18",0,"76,8","17048,03",0,0,"270,74",0,"170,11","18691,1",0,0,"295,93",0
1190,"112,69","17679,98",0,0,"280,43",0,"101,92","17490,39",0,0,"277,52",0,"141,4","18185,54",0,0,"288,18",0
1200,"69,62","16921,64",0,0,"268,8",0,"51,68","16605,66",0,0,"263,95",0,"94,75",17364,0,0,"275,58",0
1210,"59,75","16747,85",0,0,"266,13",0,"26,56","16163,3",0,0,"257,17",0,"105,51","17553,59",0,0,"278,49",0
1220,"106,41","17569,39",0,0,"278,73",0,"69,62","16921,64",0,0,"268,8",0,"127,05","17932,76",0,0,"284,3",0
1230,"53,47","16637,26",0,0,"264,44",0,"22,97","16100,1",0,0,"256,2",0,"83,98","17174,42",0,0,"272,67",0
1240,"66,04","16858,44",0,0,"267,83",0,"1,44","15720,93",0,0,"250,39",0,"112,69","17679,98",0,0,"280,43",0
1250,"58,86","16732,05",0,0,"265,89",0,"12,2","15910,52",0,0,"253,29",0,"105,51","17553,59",0,0,"278,49",0
1260,"73,21","16984,83",0,0,"269,77",0,"12,2","15910,52",0,0,"253,29",0,"119,87","17806,37",0,0,"282,36",0
1270,"110,9","17648,38",0,0,"279,94",0,"80,39","17111,22",0,0,"271,71",0,"155,76","18438,32",0,0,"292,05",0
1280,"75,01","17016,43",0,0,"270,25",0,"44,5","16479,27",0,0,"262,02",0,"98,33","17427,2",0,0,"276,55",0
1290,"66,04","16858,44",0,0,"267,83",0,"33,74","16289,69",0,0,"259,11",0,"112,69","17679,98",0,0,"280,43",0
1300,"69,62","16921,64",0,0,"268,8",0,"44,5","16479,27",0,0,"262,02",0,"87,57","17237,61",0,0,"273,64",0
1310,"72,32","16969,04",0,0,"269,53",0,"33,74","16289,69",0,0,"259,11",0,"137,81","18122,35",0,0,"287,21",0
1320,"31,94","16258,09",0,0,"258,62",0,"8,61","15847,32",0,0,"252,33",0,"66,04","16858,44",0,0,"267,83",0
1330,"10,23","15278,56",0,0,"243,6",0,"40,91","14583,42",0,0,"232,95",0,"40,91","16416,08",0,0,"261,05",0
